"","Form","Date","RM","SHORE","SF","DTSF","DTSF2","COND","TEMP","TDS","SALINITY","DO.","DO","Effort","CATCH","CPUE","YEAR","MON","pa","AREA_2","S_Tide","P_Tide","Experimental_Net_ID","Experimental_Net","PRESENCE","Rkm","SFkm","logCATCH","logSAL","Tide"
"437",200917033,"4/10/2009 0:00",36,1,29,11.26538,0.524594574931411,194.6,7.7,0.18,0.14,105,12.5,0.99259,0,0,"2009","4",0,NA,4,4,"","0",0,57.93624,46.67086,0,-1.96611285637283,1
"438",200917034,"4/10/2009 0:00",36,1,29,11.26538,0.524594574931411,198.3,7.8,0.19,0.14,107,12.8,1.06666,2,0.187501172,"2009","4",1,NA,4,4,"","0",1,57.93624,46.67086,2,-1.96611285637283,1
"439",200917035,"4/10/2009 0:00",37,1,29,12.87472,0.538177587076228,195.7,7.7,0.18,0.14,106,12.7,1.18814,1,0.084165166,"2009","4",1,NA,4,1,"","0",1,59.54558,46.67086,1,-1.96611285637283,1
"440",200917036,"4/13/2009 0:00",38,3,32,9.65604,0.511011562786595,194.8,7.9,0.18,0.14,104,12.4,1.11111,1,0.09000009,"2009","4",1,NA,2,2,"","0",1,61.15492,51.49888,1,-1.96611285637283,2
"441",200917037,"4/13/2009 0:00",38,3,32,9.65604,0.511011562786595,195.8,8,0.18,0.14,105,12.5,1.24148,2,0.161098044,"2009","4",1,NA,2,3,"","0",1,61.15492,51.49888,2,-1.96611285637283,2
"442",200917038,"4/13/2009 0:00",36,1,32,6.43736,0.483845538496961,196.7,7.9,0.18,0.15,101,11.9,1.20888,4,0.330884786,"2009","4",1,NA,4,4,"","0",1,57.93624,51.49888,4,-1.89711998488588,1
"443",200917039,"4/13/2009 0:00",35,1,32,4.82802,0.470262526352144,197.9,7.8,0.19,0.14,108,12.7,1.49925,0,0,"2009","4",0,NA,4,4,"","0",0,56.3269,51.49888,0,-1.96611285637283,1
"444",200917041,"4/14/2009 0:00",40,3,36,6.43736,0.483845538496961,197.1,8.4,0.18,0.14,103,12,0.88296,0,0,"2009","4",0,NA,4,4,"","0",0,64.3736,57.93624,0,-1.96611285637283,1
"445",200917042,"4/14/2009 0:00",40,1,36,6.43736,0.483845538496961,195,8.3,0.18,0.14,103,12.1,0.96296,0,0,"2009","4",0,NA,4,4,"","0",0,64.3736,57.93624,0,-1.96611285637283,1
"446",200917043,"4/15/2009 0:00",38,3,45,-11.26538,0.334432404903976,205,8.6,0.19,0.14,102,12,1.10222,4,0.362903957,"2009","4",1,NA,2,2,"","0",1,61.15492,72.4203,4,-1.96611285637283,2
"447",200917044,"4/15/2009 0:00",38,3,45,-11.26538,0.334432404903976,203,8.7,0.19,0.14,101,11.7,1.13185,1,0.08835093,"2009","4",1,NA,2,2,"","0",1,61.15492,72.4203,1,-1.96611285637283,2
"448",200917045,"4/15/2009 0:00",36,3,45,-14.48406,0.307266380614342,204.6,8.7,0.19,0.14,101,11.8,1.45481,5,0.343687492,"2009","4",1,NA,2,4,"","0",1,57.93624,72.4203,5,-1.96611285637283,2
"449",200917046,"4/16/2009 0:00",37,3,42,-8.0467,0.36159842919361,2683,8.4,2.54,2.04,100,11.6,1.15555,1,0.086538878,"2009","4",1,NA,2,2,"","0",1,59.54558,67.59228,1,0.712949807856125,2
"450",200917047,"4/16/2009 0:00",35,3,42,-11.26538,0.334432404903976,3858,8.1,2.79,2.34,99,11.4,1.21481,6,0.493904397,"2009","4",1,NA,2,2,"","0",1,56.3269,67.59228,6,0.85015092936961,2
"451",200917048,"4/16/2009 0:00",35,3,42,-11.26538,0.334432404903976,3409,8.5,3.15,2.63,98,11.3,1.2474,11,0.881834215,"2009","4",1,NA,2,4,"","0",1,56.3269,67.59228,11,0.966983846189673,2
"452",201517012,"4/2/2015 0:00",35,3,55,-32.1868,0.157853247021357,11864,2.9,13344,12.22,87.2,10.77,1.11999,0,0,"2015","4",0,NA,4,4,"","0",0,56.3269,88.5137,0,2.50307395374345,1
"453",201517013,"4/2/2015 0:00",37,3,55,-28.96812,0.185019271310991,4171,2.7,4738.5,3.94,90.6,11.94,1.38133,28,2.027031919,"2015","4",1,NA,4,2,"","0",1,59.54558,88.5137,28,1.37118072330984,1
"454",201517014,"4/3/2015 0:00",39,1,56,-27.35878,0.198602283455808,3145,3,3516,2.88,84.8,11.16,1.24444,0,0,"2015","4",0,NA,4,4,"","0",0,62.76426,90.12304,0,1.05779029414785,1
"455",201517015,"4/3/2015 0:00",39,3,56,-27.35878,0.198602283455808,3679,3.1,4062.5,3.36,88,11.49,1.20177,3,0.249631793,"2015","4",1,NA,4,4,"","0",1,62.76426,90.12304,3,1.21194097397511,1
"456",201517016,"4/3/2015 0:00",39,1,56,-27.35878,0.198602283455808,2924,2.9,3302.5,2.64,81.1,10.75,1.21777,0,0,"2015","4",0,NA,4,1,"","0",0,62.76426,90.12304,0,0.970778917158225,1
"457",201517017,"4/3/2015 0:00",38,1,56,-28.96812,0.185019271310991,4808,3.2,5330,4.53,83,10.77,1.21244,0,0,"2015","4",0,NA,4,2,"","0",0,61.15492,90.12304,0,1.51072193949494,1
"458",201517018,"4/6/2015 0:00",35,3,52,-27.35878,0.198602283455808,678,3,760.5,0.58,85,11.41,1.18577,1,0.084333387,"2015","4",1,NA,2,4,"","0",1,56.3269,83.68568,1,-0.544727175441672,2
"459",201517019,"4/6/2015 0:00",36,1,52,-25.74944,0.212185295600625,331.6,2.8,375.05,0.28,85.3,11.57,1.15199,0,0,"2015","4",0,NA,3,4,"","0",0,57.93624,83.68568,0,-1.27296567581289,2
"460",201517020,"4/6/2015 0:00",37,1,52,-24.1401,0.225768307745441,465.7,2.8,526.26,0.4,81.5,11,1.184,1,0.084459459,"2015","4",1,NA,4,4,"","0",1,59.54558,83.68568,1,-0.916290731874155,1
"461",201517021,"4/6/2015 0:00",38,3,52,-22.53076,0.239351319890258,689,3,773.5,0.59,86.3,11.54,1.14666,14,1.220937331,"2015","4",1,NA,4,4,"","0",1,61.15492,83.68568,14,-0.527632742082372,1
"462",201517022,"4/7/2015 0:00",38,3,52,-22.53076,0.239351319890258,275.7,3,308.75,0.23,83.8,11.22,1.19466,3,0.251117473,"2015","4",1,NA,2,3,"","0",1,61.15492,83.68568,3,-1.46967597005894,2
"463",201517023,"4/7/2015 0:00",37,3,52,-24.1401,0.225768307745441,272.7,3,306.15,0.23,80.5,10.81,1.13244,6,0.529829395,"2015","4",1,NA,2,3,"","0",1,59.54558,83.68568,6,-1.46967597005894,2
"464",201517024,"4/7/2015 0:00",38,3,52,-22.53076,0.239351319890258,288.3,3.3,319.8,0.24,78.6,10.46,1.16266,7,0.602067672,"2015","4",1,NA,3,4,"","0",1,61.15492,83.68568,7,-1.42711635564015,2
"465",201517025,"4/7/2015 0:00",39,3,52,-20.92142,0.252934332035075,270.6,2.8,304.85,0.22,79,10.64,1.26222,15,1.188382374,"2015","4",1,NA,4,4,"","0",1,62.76426,83.68568,15,-1.51412773262978,1
"466",201517026,"4/8/2015 0:00",35,3,46,-17.70274,0.280100356324709,302.2,3.4,334.1,0.25,81.9,10.85,1.16622,18,1.543448063,"2015","4",1,NA,2,2,"","0",1,56.3269,74.02964,18,-1.38629436111989,2
"467",201517027,"4/8/2015 0:00",37,1,46,-14.48406,0.307266380614342,272.5,2.8,307.45,0.23,79.5,10.7,1.01866,0,0,"2015","4",0,NA,2,3,"","0",0,59.54558,74.02964,0,-1.46967597005894,2
"468",201517028,"4/8/2015 0:00",36,3,46,-16.0934,0.293683368469526,288,3.8,314.8,0.23,82.5,10.83,1.20355,14,1.163225458,"2015","4",1,NA,3,4,"","0",1,57.93624,74.02964,14,-1.46967597005894,2
"469",201517029,"4/9/2015 0:00",35,3,45,-16.0934,0.293683368469526,300.7,3.5,331.5,0.25,80.5,10.66,1.09688,0,0,"2015","4",0,NA,2,2,"","0",0,56.3269,72.4203,0,-1.38629436111989,2
"470",201517030,"4/9/2015 0:00",38,3,45,-11.26538,0.334432404903976,281.6,3.1,314.6,0.23,84.5,10.99,1.11999,1,0.089286511,"2015","4",1,NA,2,2,"","0",1,61.15492,72.4203,1,-1.46967597005894,2
"471",201517031,"4/9/2015 0:00",37,1,45,-12.87472,0.320849392759159,281,2.9,317.2,0.23,79.3,10.67,1.11644,0,0,"2015","4",0,NA,2,4,"","0",0,59.54558,72.4203,0,-1.46967597005894,2
"472",201517032,"4/10/2015 0:00",35,3,42,-11.26538,0.334432404903976,284.5,3.2,317.2,0.23,79.1,10.5,1.19288,3,0.251492187,"2015","4",1,NA,2,2,"","0",1,56.3269,67.59228,3,-1.46967597005894,2
"473",201517033,"4/10/2015 0:00",36,1,42,-9.65604,0.348015417048793,285.6,3.3,317.85,0.23,73.1,9.72,1.20888,1,0.082721196,"2015","4",1,NA,2,2,"","0",1,57.93624,67.59228,1,-1.46967597005894,2
"474",201517034,"4/10/2015 0:00",37,3,42,-8.0467,0.36159842919361,289.8,3.2,319.8,0.24,78,10.43,1.11644,5,0.447852101,"2015","4",1,NA,2,3,"","0",1,59.54558,67.59228,5,-1.42711635564015,2
"475",201517035,"4/14/2015 0:00",38,3,32,9.65604,0.511011562786595,293.3,5.9,299.65,0.22,84,10.29,1.17688,10,0.849704303,"2015","4",1,NA,4,2,"","0",1,61.15492,51.49888,10,-1.51412773262978,1
"476",201517036,"4/14/2015 0:00",38,1,32,9.65604,0.511011562786595,285.1,6.2,289.25,0.21,NA,NA,1.38133,1,0.072393997,"2015","4",1,NA,4,2,"","0",1,61.15492,51.49888,1,-1.56064774826467,1
"477",201517038,"4/14/2015 0:00",37,1,32,8.0467,0.497428550641778,285.6,6.8,284.05,0.21,NA,NA,1.264,0,0,"2015","4",0,NA,2,2,"","0",0,59.54558,51.49888,0,-1.56064774826467,2
"478",201517039,"4/15/2015 0:00",35,3,30,8.0467,0.497428550641778,288.9,6.4,291.2,0.22,NA,NA,1.17688,7,0.594793012,"2015","4",1,NA,4,2,"","0",1,56.3269,48.2802,7,-1.51412773262978,1
"479",201517040,"4/15/2015 0:00",36,1,30,9.65604,0.511011562786595,302.1,6.7,301.6,0.22,NA,NA,1.20888,0,0,"2015","4",0,NA,2,2,"","0",0,57.93624,48.2802,0,-1.51412773262978,2
"480",201517041,"4/15/2015 0:00",37,3,30,11.26538,0.524594574931411,278.2,6.5,279.5,0.21,NA,NA,1.26577,6,0.474019767,"2015","4",1,NA,2,2,"","0",1,59.54558,48.2802,6,-1.56064774826467,2
"481",201517042,"4/16/2015 0:00",37,3,28,14.48406,0.551760599221045,273.5,6.8,272.35,0.2,NA,NA,1.10577,14,1.266086076,"2015","4",1,NA,4,4,"","0",1,59.54558,45.06152,14,-1.6094379124341,1
"482",201517043,"4/16/2015 0:00",39,1,28,17.70274,0.578926623510679,265.3,6.9,263.9,0.2,NA,NA,1.16622,12,1.028965375,"2015","4",1,NA,4,1,"","0",1,62.76426,45.06152,12,-1.6094379124341,1
"483",201517044,"4/16/2015 0:00",39,3,28,17.70274,0.578926623510679,274.1,7.1,271.05,0.2,NA,NA,1.18577,6,0.50600032,"2015","4",1,NA,1,2,"","0",1,62.76426,45.06152,6,-1.6094379124341,2
"484",201517045,"4/17/2015 0:00",35,3,27,12.87472,0.538177587076228,269.2,7.4,263.25,0.2,98.2,11.79,1.24977,3,0.240044168,"2015","4",1,NA,4,2,"","0",1,56.3269,43.45218,3,-1.6094379124341,1
"485",201517046,"4/17/2015 0:00",36,1,27,14.48406,0.551760599221045,288.5,7.5,281.45,0.21,100.1,11.94,1.18577,6,0.50600032,"2015","4",1,NA,4,1,"","0",1,57.93624,43.45218,6,-1.56064774826467,1
"486",201517047,"4/17/2015 0:00",35,3,27,12.87472,0.538177587076228,281.3,7.4,274.95,0.2,97.4,11.69,1.29777,5,0.385276282,"2015","4",1,NA,1,2,"","0",1,56.3269,43.45218,5,-1.6094379124341,2
"487",201517048,"4/20/2015 0:00",39,3,26,20.92142,0.606092647800312,229.1,8.2,219.05,0.16,95.7,11.24,1.22666,3,0.244566547,"2015","4",1,NA,3,4,"","0",1,62.76426,41.84284,3,-1.83258146374831,2
"488",201517049,"4/20/2015 0:00",39,3,26,20.92142,0.606092647800312,227.5,8.2,217.75,0.16,95,11.18,1.26044,1,0.079337374,"2015","4",1,NA,4,4,"","0",1,62.76426,41.84284,1,-1.83258146374831,1
"489",201517051,"4/21/2015 0:00",37,3,28,14.48406,0.551760599221045,230.9,8.6,219.05,0.16,95.4,11.13,1.11466,10,0.897134552,"2015","4",1,NA,2,3,"","0",1,59.54558,45.06152,10,-1.83258146374831,2
"490",201517052,"4/21/2015 0:00",36,1,28,12.87472,0.538177587076228,230.3,8.6,217.75,0.16,93.3,10.86,1.25511,8,0.637394332,"2015","4",1,NA,2,4,"","0",1,57.93624,45.06152,8,-1.83258146374831,2
"491",201517053,"4/21/2015 0:00",37,3,28,14.48406,0.551760599221045,227.4,8.5,215.8,0.16,93.7,10.91,1.14488,9,0.786108588,"2015","4",1,NA,4,4,"","0",1,59.54558,45.06152,9,-1.83258146374831,1
"492",201517054,"4/22/2015 0:00",35,3,25,16.0934,0.565343611365862,227.9,9.1,213.2,0.16,91.4,10.55,1.13777,3,0.263673677,"2015","4",1,NA,2,2,"","0",1,56.3269,40.2335,3,-1.83258146374831,2
"493",201517055,"4/22/2015 0:00",36,3,25,17.70274,0.578926623510679,223.1,8.8,209.95,0.16,93.1,10.78,1.16088,6,0.516849287,"2015","4",1,NA,2,3,"","0",1,57.93624,40.2335,6,-1.83258146374831,2
"494",201517056,"4/22/2015 0:00",38,1,25,20.92142,0.606092647800312,218.9,8.6,207.35,0.15,95.8,11.18,1.06311,0,0,"2015","4",0,NA,2,4,"","0",0,61.15492,40.2335,0,-1.89711998488588,2
"495",201517057,"4/23/2015 0:00",35,1,24,17.70274,0.578926623510679,228.6,9,213.85,0.16,NA,NA,1.184,0,0,"2015","4",0,NA,2,2,"","0",0,56.3269,38.62416,0,-1.83258146374831,2
"496",201517058,"4/23/2015 0:00",37,1,24,20.92142,0.606092647800312,217.8,9,204.1,0.15,93.6,10.81,1.13777,7,0.615238581,"2015","4",1,NA,2,2,"","0",1,59.54558,38.62416,7,-1.89711998488588,2
"497",201517059,"4/23/2015 0:00",39,1,24,24.1401,0.633258672089946,214.9,8.5,203.45,0.15,94,10.97,1.16088,8,0.689132382,"2015","4",1,NA,2,4,"","0",1,62.76426,38.62416,8,-1.89711998488588,2
"498",201517060,"4/24/2015 0:00",38,3,22,25.74944,0.646841684234763,218.7,8.7,206.05,0.15,91.8,10.67,1.24977,2,0.160029445,"2015","4",1,NA,2,2,"","0",1,61.15492,35.40548,2,-1.89711998488588,2
"499",201517061,"4/24/2015 0:00",38,1,22,25.74944,0.646841684234763,222.6,9.5,205.4,0.15,93.3,10.65,1.55555,4,0.257143776,"2015","4",1,NA,2,2,"","0",1,61.15492,35.40548,4,-1.89711998488588,2
"500",201517062,"4/24/2015 0:00",37,1,22,24.1401,0.633258672089946,218.1,8.7,206.05,0.15,92.8,10.75,1.34755,10,0.742087492,"2015","4",1,NA,2,3,"","0",1,59.54558,35.40548,10,-1.89711998488588,2
"501",201517063,"4/27/2015 0:00",35,3,39,-6.43736,0.375181441338426,1011,9.3,936,0.73,90.1,10.27,1.25866,8,0.635596587,"2015","4",1,NA,2,2,"","0",1,56.3269,62.76426,8,-0.3147107448397,2
"502",201517064,"4/27/2015 0:00",37,3,39,-3.21868,0.40234746562806,325.4,9.9,302.9,0.23,91.1,10.31,1.29777,7,0.539386794,"2015","4",1,NA,2,2,"","0",1,59.54558,62.76426,7,-1.46967597005894,2
"503",201517065,"4/27/2015 0:00",39,1,39,0,0.429513489917694,974,10.3,877.5,0.68,94.5,10.54,1.21955,4,0.327989832,"2015","4",1,NA,4,4,"","0",1,62.76426,62.76426,4,-0.385662480811985,1
"504",201517066,"4/28/2015 0:00",38,1,46,-12.87472,0.320849392759159,1317,10,1196,1.25,90.7,10.19,1.21777,8,0.656938502,"2015","4",1,NA,4,2,"","0",1,61.15492,74.02964,8,0.22314355131421,1
"505",201517067,"4/28/2015 0:00",38,3,46,-12.87472,0.320849392759159,3389,9.8,3003,2.2,97.8,10.95,1.23377,5,0.405261921,"2015","4",1,NA,4,2,"","0",1,61.15492,74.02964,5,0.78845736036427,1
"506",201517068,"4/28/2015 0:00",37,3,46,-14.48406,0.307266380614342,2304,10,2093,1.71,100.6,11.23,1.41333,2,0.141509768,"2015","4",1,NA,2,2,"","0",1,59.54558,74.02964,2,0.536493370514568,2
"507",201517069,"4/29/2015 0:00",36,3,54,-28.96812,0.185019271310991,8126,9.8,7585.5,6.95,99,10.75,1.20533,3,0.248894494,"2015","4",1,NA,1,2,"","0",1,57.93624,86.90436,3,1.9387416595767,2
"508",201517070,"4/29/2015 0:00",38,3,54,-25.74944,0.212185295600625,6920,9.8,6434,5.6,98.3,10.67,1.31911,18,1.364556405,"2015","4",1,NA,2,2,"","0",1,61.15492,86.90436,18,1.7227665977411,2
"509",201517071,"4/29/2015 0:00",39,3,54,-24.1401,0.225768307745442,4701,10.3,4257.5,3.6,100.4,11.02,1.25155,19,1.518117534,"2015","4",1,NA,2,2,"","0",1,62.76426,86.90436,19,1.28093384546206,2
"510",201517072,"4/30/2015 0:00",35,1,57,-35.40548,0.130687222731724,18037,8.5,17043,16.01,90.3,9.49,1.22844,10,0.814040572,"2015","4",1,NA,4,2,"","0",1,56.3269,91.73238,10,2.77321352700862,1
"511",201517073,"4/30/2015 0:00",35,3,57,-35.40548,0.130687222731724,17630,9.7,16594.5,15.54,90.6,9.53,1.25333,2,0.159574892,"2015","4",1,NA,2,2,"","0",1,56.3269,91.73238,2,2.7434173449395,2
"512",201517074,"4/30/2015 0:00",38,1,57,-30.57746,0.171436259166174,12136,10.4,11115,9.89,96.5,10.2,1.28888,17,1.318974614,"2015","4",1,NA,2,2,"","0",1,61.15492,91.73238,17,2.29152414563462,2
"513",201517075,"5/1/2015 0:00",36,3,59,-37.01482,0.117104210586907,8352,10.6,7468.5,6.56,94.7,10.09,1.24088,5,0.402939849,"2015","5",1,NA,4,4,"","0",1,57.93624,94.95106,5,1.880990602956,1
"514",201517076,"5/1/2015 0:00",36,1,59,-37.01482,0.117104210586907,12925,9.7,11921,11.09,92.5,9.81,1.32444,3,0.226510827,"2015","5",1,NA,4,1,"","0",1,57.93624,94.95106,3,2.40604380136228,1
"515",201517077,"5/1/2015 0:00",36,1,59,-37.01482,0.117104210586907,15122,10.2,14014,12.42,96.1,10.16,1.09333,4,0.365854774,"2015","5",1,NA,1,2,"","0",1,57.93624,94.95106,4,2.51930807650533,2
"516",201517078,"5/4/2015 0:00",37,3,61,-38.62416,0.10352119844209,7878,11.9,6831.5,5.95,95.7,9.96,1.18755,4,0.336827923,"2015","5",1,NA,2,4,"","0",1,59.54558,98.16974,4,1.78339121955754,2
"517",201517079,"5/4/2015 0:00",38,3,61,-37.01482,0.117104210586907,8241,11.7,7150,6.19,97.9,10.18,1.22311,6,0.490552771,"2015","5",1,NA,3,4,"","0",1,61.15492,98.16974,6,1.8229350866965,2
"518",201517080,"5/4/2015 0:00",39,3,61,-35.40548,0.130687222731724,7310,12.7,6214,5.4,NA,NA,1.25333,8,0.63829957,"2015","5",1,NA,4,4,"","0",1,62.76426,98.16974,8,1.68639895357023,1
"519",201517081,"5/5/2015 0:00",35,3,61,-41.84284,0.0763551741524565,7939,12.4,6792.5,5.94,NA,NA,1.264,8,0.632911392,"2015","5",1,NA,2,4,"","0",1,56.3269,98.16974,8,1.78170913337455,2
"520",201517082,"5/5/2015 0:00",37,3,61,-38.62416,0.10352119844209,7630,12.5,6519.5,5.68,NA,NA,1.12533,3,0.266588467,"2015","5",1,NA,3,4,"","0",1,59.54558,98.16974,3,1.73695123273306,2
"521",201517083,"5/5/2015 0:00",39,1,61,-35.40548,0.130687222731724,7558,12.5,6467.5,5.63,NA,NA,1.18577,10,0.843333867,"2015","5",1,NA,4,4,"","0",1,62.76426,98.16974,10,1.7281094421516,1
"522",201517084,"5/6/2015 0:00",36,3,61,-40.2335,0.0899381862972733,6947,13.2,5817.5,5.02,NA,NA,1.22133,3,0.245633858,"2015","5",1,NA,2,4,"","0",1,57.93624,98.16974,3,1.61342993370364,2
"523",201517085,"5/6/2015 0:00",39,1,61,-35.40548,0.130687222731724,4918,13.2,4121,3.49,NA,NA,1.14488,5,0.436726993,"2015","5",1,NA,3,4,"","0",1,62.76426,98.16974,5,1.24990173621434,2
"524",201517086,"5/6/2015 0:00",39,3,61,-35.40548,0.130687222731724,6433,13.7,5330,4.58,NA,NA,1.27466,19,1.49059357,"2015","5",1,NA,4,4,"","0",1,62.76426,98.16974,19,1.52169899812609,1
"525",201517087,"5/6/2015 0:00",38,1,61,-37.01482,0.117104210586907,7073,13.3,5928,5.13,NA,NA,1.312,15,1.143292683,"2015","5",1,NA,4,1,"","0",1,61.15492,98.16974,15,1.63510565918268,1
"526",20045001,"3/8/2004 0:00",37,3,58,-33.79614,0.144270234876541,NA,3.83,NA,NA,82.7,NA,1.50222,0,0,"2004","3",0,NA,2,2,"","0",0,59.54558,93.34172,0,NA,2
"528",20045018,"3/15/2004 0:00",37,1,40,-4.82802,0.388764453483243,295.1,3.2,NA,0.1,133.7,NA,1.51703,0,0,"2004","3",0,NA,2,3,"","0",0,59.54558,64.3736,0,-2.30258509299405,2
"529",20045021,"3/23/2004 0:00",36,3,45,-14.48406,0.307266380614342,1735,3.8,NA,1.5,96,NA,1.17333,3,0.255682545,"2004","3",1,NA,4,1,"","0",1,57.93624,72.4203,3,0.405465108108164,1
"530",20045030,"3/25/2004 0:00",39,3,42,-4.82802,0.388764453483243,528,4.7,NA,0.3,98.7,NA,1.22962,1,0.081325938,"2004","3",1,NA,4,4,"","0",1,62.76426,67.59228,1,-1.20397280432594,1
"531",20045038,"3/29/2004 0:00",35,3,47,-19.31208,0.266517344179892,650,6,NA,0.3,NA,NA,1.18518,0,0,"2004","3",0,NA,2,2,"","0",0,56.3269,75.63898,0,-1.20397280432594,2
"532",20045041,"3/30/2004 0:00",37,3,45,-12.87472,0.320849392759159,924,6.5,NA,0.5,93.9,NA,1.6,4,0.25,"2004","3",1,NA,2,2,"","0",1,59.54558,72.4203,4,-0.693147180559945,2
"533",20045043,"3/30/2004 0:00",38,3,45,-11.26538,0.334432404903976,1162,5.9,NA,0.6,93.2,NA,1.13481,1,0.088120478,"2004","3",1,NA,4,2,"","0",1,61.15492,72.4203,1,-0.510825623765991,1
"534",20045044,"3/31/2004 0:00",35,3,51,-25.74944,0.212185295600625,2964,6.1,NA,1.5,90.6,NA,1.17037,1,0.085443065,"2004","3",1,NA,2,2,"","0",1,56.3269,82.07634,1,0.405465108108164,2
"535",20045045,"3/31/2004 0:00",36,3,51,-24.1401,0.225768307745441,3770,6.3,NA,2,92.5,NA,1.08148,0,0,"2004","3",0,NA,2,2,"","0",0,57.93624,82.07634,0,0.693147180559945,2
"536",20045049,"4/7/2004 0:00",39,3,42,-4.82802,0.388764453483243,539,7,NA,0.3,87.7,NA,1.20296,1,0.083128284,"2004","4",1,NA,2,4,"","0",1,62.76426,67.59228,1,-1.20397280432594,2
"537",20045057,"4/9/2004 0:00",36,1,39,-4.82802,0.388764453483243,489.6,8.6,NA,0.2,97.9,NA,1.13185,2,0.17670186,"2004","4",1,NA,3,4,"","0",1,57.93624,62.76426,2,-1.6094379124341,2
"538",20045058,"4/9/2004 0:00",37,1,39,-3.21868,0.40234746562806,391.1,8.5,NA,0.3,95.2,NA,1.19111,0,0,"2004","4",0,NA,2,2,"","0",0,59.54558,62.76426,0,-1.20397280432594,2
"539",20045079,"4/22/2004 0:00",36,1,39,-4.82802,0.388764453483243,254.9,11.6,NA,0.1,91.6,NA,1.93777,4,0.206422847,"2004","4",1,NA,4,1,"","0",1,57.93624,62.76426,4,-2.30258509299405,1
"540",20045080,"4/22/2004 0:00",36,3,39,-4.82802,0.388764453483243,300.1,11.5,NA,0.1,93,NA,1.30666,14,1.071434038,"2004","4",1,NA,4,4,"","0",1,57.93624,62.76426,14,-2.30258509299405,1
"541",20045082,"4/27/2004 0:00",36,1,44,-12.87472,0.320849392759159,2463,11.8,NA,1.3,88.1,NA,1.30962,5,0.381790138,"2004","4",1,NA,2,2,"","0",1,57.93624,70.81096,5,0.262364264467491,2
"542",20045085,"4/27/2004 0:00",36,1,44,-12.87472,0.320849392759159,3483,11.9,NA,1.8,98.7,NA,1.16444,0,0,"2004","4",0,NA,2,2,"","0",0,57.93624,70.81096,0,0.587786664902119,2
"543",20055001,"3/10/2005 0:00",39,1,51,-19.31208,0.266517344179892,1316,1.4,NA,0.65,NA,13.1,1.13777,0,0,"2005","3",0,NA,4,1,"","0",0,62.76426,82.07634,0,-0.430782916092454,1
"544",20055007,"3/15/2005 0:00",38,1,45,-11.26538,0.334432404903976,831,2.09,NA,0.4,NA,12.99,1.22074,0,0,"2005","3",0,NA,3,4,"","0",0,61.15492,72.4203,0,-0.916290731874155,2
"545",20055008,"3/15/2005 0:00",38,1,45,-11.26538,0.334432404903976,727,1.94,NA,0.35,NA,12.96,1.08444,0,0,"2005","3",0,NA,3,4,"","0",0,61.15492,72.4203,0,-1.04982212449868,2
"546",20055011,"3/16/2005 0:00",36,1,49,-20.92142,0.252934332035075,1870,2.42,NA,0.93,NA,12.95,1.0637,0,0,"2005","3",0,NA,3,4,"","0",0,57.93624,78.85766,0,-0.0725706928348354,2
"547",20055016,"3/18/2005 0:00",37,3,54,-27.35878,0.198602283455808,1490,2.91,NA,0.74,NA,12.74,1.23851,5,0.403710911,"2005","3",1,NA,2,2,"","0",1,59.54558,86.90436,5,-0.301105092783922,2
"554",20055035,"4/1/2005 0:00",37,3,28,14.48406,0.551760599221045,334,4.78,NA,0.16,NA,12.36,1.10814,0,0,"2005","4",0,NA,2,2,"","0",0,59.54558,45.06152,0,-1.83258146374831,2
"555",20055037,"4/6/2005 0:00",35,3,8,43.45218,0.796254817827748,199,6.28,NA,0.09,NA,11.9,1.23851,4,0.322968729,"2005","4",1,NA,1,2,"","0",1,56.3269,12.87472,4,-2.40794560865187,2
"556",20055040,"4/7/2005 0:00",36,3,5,49.88954,0.850586866407015,185,7.62,NA,0.09,NA,11.73,1.07259,5,0.466161348,"2005","4",1,NA,4,1,"","0",1,57.93624,8.0467,5,-2.40794560865187,1
"557",20055044,"4/8/2005 0:00",38,3,2,57.93624,0.918501927131099,183,6.72,NA,0.09,NA,11.9,1.18814,4,0.336660663,"2005","4",1,NA,4,4,"","0",1,61.15492,3.21868,4,-2.40794560865187,1
"558",20055051,"4/13/2005 0:00",36,1,30,9.65604,0.511011562786595,190,8.17,NA,0.09,NA,11.4,1.17925,4,0.339198643,"2005","4",1,NA,2,3,"","0",1,57.93624,48.2802,4,-2.40794560865187,2
"559",20055052,"4/13/2005 0:00",37,1,30,11.26538,0.524594574931411,187,8.5,NA,0.09,NA,11.44,1.04296,2,0.191761908,"2005","4",1,NA,4,1,"","0",1,59.54558,48.2802,2,-2.40794560865187,1
"560",20055053,"4/13/2005 0:00",36,1,30,9.65604,0.511011562786595,188,8.62,NA,0.09,NA,11.49,1.21777,0,0,"2005","4",0,NA,4,1,"","0",0,57.93624,48.2802,0,-2.40794560865187,1
"561",20055054,"4/13/2005 0:00",37,1,30,11.26538,0.524594574931411,189,8.58,NA,0.09,NA,11.3,1.05185,1,0.09507059,"2005","4",1,NA,2,3,"","0",1,59.54558,48.2802,1,-2.40794560865187,2
"562",20055059,"4/15/2005 0:00",37,3,37,0,0.429513489917694,193,8.93,NA,0.09,NA,11.2,1.30666,2,0.153062005,"2005","4",1,NA,2,3,"","0",1,59.54558,59.54558,2,-2.40794560865187,2
